5966.67	52800.52114
5997.08	32867.2289
6027.50	264559.9104
6057.92	964003.5964
6088.33	1203298.675
6118.75	2321359.079
6149.17	508553.7445
6179.58	155041.344
6210.00	468913.2015
6240.50	407467.584
6271.00	255983.1552
6301.50	279149.3698
6332.00	219676.1114
6362.50	144571.392
6393.00	61471.5264
6423.50	415281.8787
6454.00	205038.9504
6484.50	489233.1437
6515.00	105208.4439
6545.50	150738.624
6576.00	475769.7941
6606.42	131749.2864
6636.83	177587.5968
6667.25	94215.68826
6697.67	122289.4491
6728.08	2580077.469
6758.50	2603547.187
6788.92	372809.8684
6819.33	520973.3376
6849.75	14122748.46
6880.17	12993992.32
6910.58	4312644.941
6941.00	563406.4846
6971.42	267055.488
7001.83	218664.2304
7032.25	127221.7146
7062.67	89066.304
7093.08	11071120.64
7123.50	22492870.39
7153.92	7792947.667
7184.33	648448.5888
7214.75	4946767.785
7245.17	701843.0307
7275.58	225663.3216
7306.00	848524.1435
7336.42	936759.5136
7366.83	541712.448
7397.25	291474.5806
7427.67	287513.8971
7458.08	14594465.37
7488.50	33775806.99
7518.92	28362558.66
7549.33	6394530.355
7579.75	2175371.954
7610.17	629834.9295
7640.58	207018.2016
7671.00	923030.5982
7701.50	674178.8544
7732.00	401501.1456
7762.50	301495.7543
7793.00	4042924.734
7823.50	23839428.36
7854.00	22406328.35
7884.50	14049407.9
7915.00	5009829.005
7945.50	544391.2382
7976.00	226794.9832
8006.50	356494.6944
8037.00	381942.7386
8067.42	822221.1072
8097.83	589271.8464
8128.25	248863.7729
8158.67	189104.544
8189.08	2998218.574
8219.50	109331139.9
8249.92	18201421.66
8280.33	2433331.584
8310.75	752198.7345
8341.17	283646.4062
8371.58	92279.0016
8402.00	144210.5187
8432.42	164019.6864
8462.83	198785.664
8493.25	225129.4142
8523.67	990393.9429
8554.08	3736953.959
8584.50	5659367.616
8614.92	2534302.08
8645.33	1513438.733
8675.75	8135999.368
8706.17	808883.6005
8736.58	508667.5584
8767.00	5485135.215
8797.42	10487765.26
8827.83	10358167.33
8858.25	1495847.548
8888.67	1721303.136
8919.08	16591649.19
8949.50	22566619.01
8979.92	27792600.94
9010.33	5742582.221
9040.75	15574624.98
9071.17	2614082.837
9101.58	10349906.11
9132.00	2741665.425
9162.40	1300913.05
9192.80	997972.8768
9223.20	551858.5394
9253.60	624369.1829
9284.00	9813088.586
9314.50	8303962.752
9345.00	4465335.057
9375.50	1271568.499
9406.00	2748882.89
9436.67	537895.519
9467.33	171162.2016
9498.00	243506.1925
9528.20	424133.4528
9558.40	323249.0112
9588.60	249307.9246
9618.80	230717.9931
9649.00	1252147.039
9679.50	43876356.13
9710.00	10051820.15
9740.50	2433847.91
9771.00	780208.0537
9801.67	262216.0846
9832.33	94229.568
9863.00	184822.6436
9893.20	103552.128
9923.40	189262.3104
9953.60	222159.1494
9983.80	215996.544
10014.00	321149.4689
10044.50	625328.64
10075.00	680579.2661
10105.50	121250.6496
10136.00	37419.78426
10166.67	206169.6867
10197.33	195429.5424
10228.00	176855.6717
10258.20	329932.5696
10288.40	522264.1536
10318.60	381526.3463
10348.80	202442.976
10379.00	99656.5471
10409.50	357441.2928
10440.00	1285402.901
10470.50	975713.472
10501.00	712114.0397
10531.67	164974.6126
10562.33	3097.9584
10593.00	44442.93368
10623.40	194913.216
10653.80	134675.136
10684.20	87942.0449
10714.60	112345.5029
10745.00	1320490.888
10775.50	2116995.61
10806.00	550526.0841
10836.50	1620031.45
10867.00	616371.5799
10897.67	224518.7055
10928.33	83673.5616
10959.00	38474.64465
10989.20	764077.0176
11019.40	398259.7632
11049.60	165640.8403
11079.80	350733.1474
11110.00	410840.3613
11140.50	78424.2432
11171.00	2087180.073
11201.50	54793475.48
11232.00	15647910.02
11262.67	3900485.079
11293.33	2064703.219
11324.00	739734.7262
11354.20	462628.4544
11384.40	559468.3392
11414.60	496034.2173
11444.80	432884.3657
11475.00	1685389.304
11505.50	5254854.566
11536.00	2264951.808
11566.50	575818.6752
11597.00	424359.2299
11627.67	565460.6865
11658.33	212210.1504
11689.00	135049.889
11719.20	108629.3376
11749.40	149275.6992
11779.60	83306.2111
11809.80	124379.3417
11840.00	8175084.722
11870.50	15543289.15
11901.00	10860204.08
11931.50	15715369.27
11962.00	2499463.928
11992.67	431743.2526
12023.33	164306.5344
12054.00	150817.2759
12084.40	144686.1312
12114.80	99163.3536
12145.20	91828.37265
12175.60	85965.37821
12206.00	414615.6511
12236.50	924023.4624
12267.00	521350.8666
12297.50	1282296.614
12328.00	330643.2124
12358.67	272292.7773
12389.33	121594.8672
12420.00	1435248.595
12450.20	1049462.093
12480.40	425108.736
12510.60	358319.4178
12540.80	526898.7977
12571.00	31702774.07
12601.50	61093460.74
12632.00	15104962.28
12662.50	3031438.349
12693.00	2803957.706
12723.67	2163046.743
12754.33	1546741.786
12785.00	4525434.339
12815.20	8217793.613
12845.40	1850599.872
12875.60	869038.4021
12905.80	646391.4789
12936.00	65830200.27
12966.50	44014846.35
12997.00	26681361.04
13027.50	23013815.04
13058.00	2906473.48
13088.67	927971.7863
13119.33	1399445.338
13150.00	931608.2787
13180.20	811550.3616
13210.40	685910.9376
13240.60	335667.679
13270.80	548934.8709
13301.00	13676153.88
13331.50	130847149.4
13362.00	29016960.73
13392.50	49171943.12
13423.00	64185478.61
13453.67	14865397.93
13484.33	3459558.989
13515.00	1980666.934
13545.40	1295577.677
13575.80	1290586.522
13606.20	834505.6041
13636.60	662025.4014
13667.00	1476887.82
13697.50	2557020.442
13728.00	3093544.642
13758.50	812382.2208
13789.00	580395.2888
13819.67	193622.4
13850.33	760749.5808
13881.00	446705.6145
13911.20	378036.9792
13941.40	229564.4544
13971.60	150817.2759
14001.80	172692.7406
14032.00	264520.1218
14062.50	1083510.95
14093.00	3723823.723
14123.50	3537237.427
14154.00	1449711.286
14184.67	584475.9329
14215.33	1079581.133
14246.00	1580402.936
14276.20	733785.8688
14306.40	154238.1696
14336.60	82362.38865
14366.80	34483.22743
14397.00	1347001.195
14427.50	5313916.57
14458.00	7516241.131
14488.50	9064540.224
14519.00	6459881.732
14549.67	2393755.813
14580.33	6661729.267
14611.00	626281.7156
14641.20	546560.1792
14671.40	463689.792
14701.60	270488.4108
14731.80	364133.0469
14762.00	4014465.519
14792.50	1754046.835
14823.00	13348758.53
14853.50	24134730.97
14884.00	10186398.13
14914.67	2367078.949
14945.33	552469.248
14976.00	552469.248
